,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
1116,Kavieng,68,PG,1512355751,100,-2.57,150.8,84.77,16.46
1117,Houma,1,US,1512354900,100,29.6,-90.72,62.6,3.36
1118,Bathsheba,75,BB,1512352800,88,13.22,-59.52,78.8,10.29
1119,Westport,75,US,1512354120,70,41.14,-73.36,46.4,4.7
1120,Albany,40,US,1512352440,92,42.65,-73.76,35.6,2.37
1121,Ostrovnoy,48,RU,1512355513,88,68.05,39.51,27.04,11.65
1122,Hilo,75,US,1512352560,60,19.73,-155.09,75.2,5.82
1123,Yaring,75,TH,1512352800,94,6.87,101.37,80.6,5.82
1124,Kulhudhuffushi,0,MV,1512355928,100,6.62,73.07,82.66,10.09
1125,Carnarvon,92,AU,1512355806,67,-24.87,113.63,82.88,8.75
1126,Norman Wells,20,CA,1512352800,76,65.28,-126.83,-7.61,5.82
1127,Northam,92,GB,1512352200,93,51.03,-4.22,42.8,4.7
1128,Santa Rosa,40,PH,1512352800,79,14.31,121.11,86.0,9.17
1129,China,0,MX,1512355930,64,25.7,-99.23,75.41,16.58
1130,Rikitea,88,PF,1512355611,100,-23.12,-134.97,77.35,11.77
1131,Thompson,90,CA,1512352800,85,55.74,-97.86,21.2,2.71
1132,Kodiak,90,US,1512354780,87,57.79,-152.41,42.8,16.11
1133,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
1134,Russell,1,US,1512352560,67,38.9,-98.86,62.6,17.22
1135,Castro,36,BR,1512355678,98,-24.79,-50.01,60.83,4.05
1136,Chuy,76,UY,1512355574,93,-33.7,-53.46,63.94,15.46
1137,Bethel,75,US,1512354120,70,41.37,-73.41,44.6,4.7
1138,Dingle,24,PH,1512355552,68,11.0,122.67,86.17,11.1
1139,Jieshi,0,CN,1512355933,95,22.81,115.83,67.54,7.96
1140,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
1141,Mar del Plata,75,AR,1512352800,87,-38.0,-57.56,55.4,12.75
1142,Hermanus,48,ZA,1512355438,91,-34.42,19.23,52.51,3.49
1143,Svetlaya,24,RU,1512355934,100,46.54,138.33,12.82,11.77
1144,Kodiak,90,US,1512354780,87,57.79,-152.41,42.8,16.11
1145,Nuuk,80,GL,1512352200,85,64.18,-51.72,24.8,3.36
1146,New Norfolk,75,AU,1512352800,41,-42.78,147.06,60.8,17.22
1147,Hasaki,75,JP,1512352800,62,35.73,140.83,55.4,9.17
1148,Upernavik,44,GL,1512355759,100,72.79,-56.15,22.94,10.65
1149,Alexandria,0,EG,1512352800,87,31.22,29.96,57.2,2.24
1150,Puerto Ayora,100,EC,1512355606,98,-0.74,-90.35,70.19,9.42
1151,Butembo,12,CD,1512355937,95,0.15,29.28,58.0,1.25
1152,Thinadhoo,80,MV,1512355813,100,0.53,72.93,80.41,12.77
1153,Lawrenceburg,1,US,1512354900,78,38.04,-84.9,44.6,7.63
1154,Cidreira,44,BR,1512355665,96,-30.18,-50.21,68.21,3.49
1155,Salalah,0,OM,1512352200,31,17.02,54.09,75.2,21.92
1156,Busselton,48,AU,1512355744,94,-33.65,115.33,69.83,4.61
1157,Lashio,0,MM,1512355939,77,22.93,97.75,63.89,2.59
1158,Busselton,48,AU,1512355744,94,-33.65,115.33,69.83,4.61
1159,Svetlogorsk,92,BY,1512355939,96,52.63,29.73,28.12,6.17
1160,Namibe,0,AO,1512355601,100,-15.2,12.15,68.48,6.62
1161,Port Blair,32,IN,1512355940,96,11.67,92.75,84.64,20.04
1162,Jumla,88,NP,1512355940,50,29.27,82.18,25.28,1.48
1163,Jamestown,1,US,1512352560,74,42.1,-79.24,37.4,4.7
1164,Galle,0,LK,1512355776,100,6.04,80.22,79.73,1.92
1165,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1166,Hobart,75,AU,1512352800,41,-42.88,147.33,60.8,17.22
1167,Port Alfred,24,ZA,1512355739,100,-33.59,26.89,62.09,3.27
1168,Micco,1,US,1512352680,88,27.88,-80.5,71.6,6.73
1169,Faanui,0,PF,1512355814,98,-16.48,-151.75,82.84,10.31
1170,Kapaa,40,US,1512352560,69,22.08,-159.32,78.8,14.99
1171,Atuona,0,PF,1512355697,98,-9.8,-139.03,81.44,17.81
1172,Kapaa,40,US,1512352560,69,22.08,-159.32,78.8,14.99
1173,Avarua,75,CK,1512352800,83,-21.21,-159.78,80.6,10.29
1174,Bonavista,88,CA,1512355619,100,48.65,-53.11,35.36,16.46
1175,Alpoyeca,32,MX,1512355944,71,17.67,-98.52,52.69,1.92
1176,Provideniya,75,RU,1512352800,100,64.38,-173.3,32.0,13.42
1177,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1178,Cidreira,44,BR,1512355665,96,-30.18,-50.21,68.21,3.49
1179,Victoria,75,CA,1512353700,80,48.43,-123.37,41.0,3.36
1180,Cassilandia,48,BR,1512355946,94,-19.11,-51.73,71.27,4.05
1181,Saint-Augustin,44,CA,1512355763,100,51.23,-58.65,28.88,13.11
1182,Strelka,88,RU,1512355946,77,58.07,93.03,19.16,9.86
1183,Albany,40,US,1512352440,92,42.65,-73.76,35.6,2.37
1184,Vaini,75,TO,1512352800,79,-21.2,-175.2,84.2,17.22
1185,Hithadhoo,80,MV,1512355726,100,-0.6,73.08,80.05,11.65
1186,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
1187,Bredasdorp,12,ZA,1512352800,77,-34.53,20.04,59.0,2.24
1188,Hithadhoo,80,MV,1512355726,100,-0.6,73.08,80.05,11.65
1189,Cape Town,0,ZA,1512352800,72,-33.93,18.42,60.8,12.75
1190,Georgetown,56,GY,1512352800,88,6.8,-58.16,78.8,6.93
1191,Port Alfred,24,ZA,1512355739,100,-33.59,26.89,62.09,3.27
1192,Iqaluit,40,CA,1512353100,72,63.75,-68.51,17.6,19.46
1193,Dikson,12,RU,1512355725,93,73.51,80.55,7.24,17.69
1194,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
1195,Khandyga,48,RU,1512355950,0,62.67,135.6,-44.02,2.59
1196,Kapaa,40,US,1512352560,69,22.08,-159.32,78.8,14.99
1197,Manyana,68,BW,1512355951,79,-23.4,21.72,62.5,2.71
1198,Chokurdakh,64,RU,1512355547,74,70.63,147.92,6.02,14.23
1199,Mahibadhoo,56,MV,1512355952,100,3.78,72.97,81.94,9.98
1200,New Norfolk,75,AU,1512352800,41,-42.78,147.06,60.8,17.22
1201,Iqaluit,40,CA,1512353100,72,63.75,-68.51,17.6,19.46
1202,Busselton,48,AU,1512355744,94,-33.65,115.33,69.83,4.61
1203,Vaini,75,TO,1512352800,79,-21.2,-175.2,84.2,17.22
1204,Nome,20,US,1512352380,100,64.5,-165.41,26.6,12.75
1205,Kahului,40,US,1512352560,61,20.89,-156.47,77.0,23.04
1206,Evensk,88,RU,1512355599,100,61.95,159.23,23.03,11.21
1207,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1208,Mali,32,GN,1512355955,82,12.08,-12.3,62.95,2.15
1209,Biltine,8,TD,1512355889,25,14.53,20.92,64.61,13.78
1210,Cape Town,0,ZA,1512352800,72,-33.93,18.42,60.8,12.75
1211,Mirabad,0,AF,1512355956,48,30.44,61.84,32.48,13.11
1212,Puerto Ayora,100,EC,1512355606,98,-0.74,-90.35,70.19,9.42
1213,Rikitea,88,PF,1512355611,100,-23.12,-134.97,77.35,11.77
1214,Talnakh,48,RU,1512355864,88,69.49,88.4,1.61,2.26
1215,Nuuk,80,GL,1512352200,85,64.18,-51.72,24.8,3.36
1216,Lompoc,1,US,1512354900,50,34.64,-120.46,60.8,6.93
1217,Touros,92,BR,1512355832,83,-5.2,-35.46,79.96,14.23
1218,Werda,0,BW,1512355958,77,-25.27,23.28,57.91,2.82
1219,Kunming,90,CN,1512352800,87,25.04,102.72,42.8,6.71
1220,Kapaa,40,US,1512352560,69,22.08,-159.32,78.8,14.99
1221,Vaini,75,TO,1512352800,79,-21.2,-175.2,84.2,17.22
1222,Kapaa,40,US,1512352560,69,22.08,-159.32,78.8,14.99
1223,Sao Joao da Barra,92,BR,1512355671,100,-21.64,-41.05,73.88,13.11
1224,Rikitea,88,PF,1512355611,100,-23.12,-134.97,77.35,11.77
1225,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1226,Hasaki,75,JP,1512352800,62,35.73,140.83,55.4,9.17
1227,Yar-Sale,32,RU,1512355827,85,66.83,70.83,21.86,14.45
1228,Cape Town,0,ZA,1512352800,72,-33.93,18.42,60.8,12.75
1229,Castro,36,BR,1512355678,98,-24.79,-50.01,60.83,4.05
1230,Vestmannaeyjar,92,IS,1512355522,98,63.44,-20.27,43.96,14.79
1231,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1232,Namibe,0,AO,1512355601,100,-15.2,12.15,68.48,6.62
1233,Northam,92,GB,1512352200,93,51.03,-4.22,42.8,4.7
1234,Yellowknife,90,CA,1512352800,75,62.46,-114.35,-13.01,2.24
1235,Pevek,68,RU,1512355778,86,69.7,170.31,23.57,17.25
1236,Camana,44,PE,1512355835,100,-16.62,-72.71,61.46,7.96
1237,Bluff,88,NZ,1512355723,76,-46.6,168.33,68.71,15.01
1238,Busselton,48,AU,1512355744,94,-33.65,115.33,69.83,4.61
1239,Cape Town,0,ZA,1512352800,72,-33.93,18.42,60.8,12.75
1240,Pervomayskoye,12,RU,1512355964,91,43.92,46.71,45.04,12.77
1241,Port Alfred,24,ZA,1512355739,100,-33.59,26.89,62.09,3.27
1242,Bourail,92,NC,1512355531,100,-21.57,165.48,71.63,1.48
1243,Blytheville,1,US,1512353700,62,35.93,-89.92,59.0,5.82
1244,Albany,40,US,1512352440,92,42.65,-73.76,35.6,2.37
1245,Atuona,0,PF,1512355697,98,-9.8,-139.03,81.44,17.81
1246,Luderitz,0,NA,1512352800,76,-26.65,15.16,57.2,6.93
1247,Tiksi,48,RU,1512355678,30,71.69,128.87,-20.8,2.71
1248,Tateyama,75,JP,1512352800,62,34.98,139.87,55.4,6.93
1249,Omboue,92,GA,1512355967,100,-1.57,9.26,78.7,1.14
1250,Puerto Ayora,100,EC,1512355606,98,-0.74,-90.35,70.19,9.42
1251,Zhigansk,20,RU,1512355668,0,66.77,123.37,-36.91,4.16
1252,Kimberley,0,ZA,1512352800,26,-28.73,24.76,57.2,3.36
1253,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1254,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1255,New Norfolk,75,AU,1512352800,41,-42.78,147.06,60.8,17.22
1256,Severo-Kurilsk,56,RU,1512355614,100,50.68,156.12,25.46,15.01
1257,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1258,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1259,Tiksi,48,RU,1512355678,30,71.69,128.87,-20.8,2.71
1260,Tiksi,48,RU,1512355678,30,71.69,128.87,-20.8,2.71
1261,Bluff,88,NZ,1512355723,76,-46.6,168.33,68.71,15.01
1262,Den Helder,75,NL,1512354300,76,52.96,4.76,48.2,11.41
1263,Yellowknife,90,CA,1512352800,75,62.46,-114.35,-13.01,2.24
1264,Avarua,75,CK,1512352800,83,-21.21,-159.78,80.6,10.29
1265,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
1266,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1267,Changji,64,CN,1512352800,73,44.02,87.32,24.8,4.47
1268,Puerto Ayora,100,EC,1512355606,98,-0.74,-90.35,70.19,9.42
1269,Ulaanbaatar,0,MN,1512354600,75,47.91,106.88,-14.81,4.72
1270,Dwarka,12,IN,1512355974,100,22.24,68.97,74.2,13.67
1271,Mezen,92,RU,1512355975,82,65.85,44.24,32.89,9.19
1272,Ushuaia,0,AR,1512352800,58,-54.8,-68.3,55.4,12.33
1273,Cape Town,0,ZA,1512352800,72,-33.93,18.42,60.8,12.75
1274,Vila do Maio,40,CV,1512352800,69,15.13,-23.22,77.0,23.04
1275,Fort Nelson,90,CA,1512352800,84,58.81,-122.7,1.4,2.24
1276,Cherskiy,80,RU,1512355325,74,68.75,161.3,18.62,9.98
1277,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
1278,Palmer,90,US,1512352560,80,42.16,-72.33,37.4,2.04
1279,Hobart,75,AU,1512352800,41,-42.88,147.33,60.8,17.22
1280,Victoria,75,CA,1512353700,80,48.43,-123.37,41.0,3.36
1281,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
1282,Honningsvag,48,NO,1512355979,100,70.98,25.97,33.38,14.45
1283,Margate,40,GB,1512354000,87,51.38,1.39,42.8,3.36
1284,Saint-Philippe,0,RE,1512352800,78,-21.36,55.77,78.8,6.93
1285,Namibe,0,AO,1512355601,100,-15.2,12.15,68.48,6.62
1286,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
1287,Mar del Plata,75,AR,1512352800,87,-38.0,-57.56,55.4,12.75
1288,Limoges,90,FR,1512354600,93,45.83,1.26,32.0,2.24
1289,Punta Arenas,0,CL,1512352800,66,-53.15,-70.92,55.4,16.11
